ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1983,10.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_TOTAL,1984,9.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_1,1984,48.7,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_2,1984,59,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_3,1984,6.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_4,1984,15.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_5,1984,34.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_6,1984,3.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_7,1984,28.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_8,1984,2.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_9,1984,3.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1984,9.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_TOTAL,1985,10.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_1,1985,40,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_2,1985,41.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_3,1985,6.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_4,1985,24,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_5,1985,34.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_6,1985,3.4,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_7,1985,51.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_8,1985,6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_9,1985,2.9,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1985,10.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_TOTAL,1986,7.9,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_1,1986,45.1,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_2,1986,27.8,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_3,1986,5.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_4,1986,18.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_5,1986,29.1,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_6,1986,2.8,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_7,1986,24.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_8,1986,4.1,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_9,1986,2.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1986,7.9,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_TOTAL,1987,9.7,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_1,1987,68.4,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_2,1987,24.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_3,1987,8.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_4,1987,21.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_5,1987,35.9,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_6,1987,2.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_7,1987,20.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_8,1987,4,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_9,1987,1.7,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1987,9.7,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_TOTAL,1988,7.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_1,1988,28.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_2,1988,9.9,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_3,1988,8,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_4,1988,9,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_5,1988,24.9,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_6,1988,3.4,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_7,1988,19,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_8,1988,3.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_9,1988,1.7,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1988,7.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_TOTAL,1989,7.4,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_1,1989,50.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_2,1989,30.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_3,1989,5.7,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_4,1989,18.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_5,1989,22.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_6,1989,2.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_7,1989,25.8,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_8,1989,2.1,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_9,1989,1.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1989,7.4,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_TOTAL,1990,7.9,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_1,1990,50.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_2,1990,31.1,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_3,1990,4.4,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_4,1990,21.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_5,1990,28.4,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_6,1990,3.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_7,1990,27.4,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_8,1990,3.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_9,1990,2.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1990,7.9,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_TOTAL,1991,8,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_1,1991,86.7,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_2,1991,22,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_3,1991,6.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_4,1991,3.1,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_5,1991,22.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_6,1991,2.9,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_7,1991,29.4,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_8,1991,1.9,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_9,1991,2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1991,8,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_TOTAL,1992,6.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_1,1992,36.1,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_2,1992,17.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_3,1992,4.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_4,1992,9.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_5,1992,19.7,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_6,1992,3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_7,1992,25.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_8,1992,3.7,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_9,1992,2.4,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1992,6.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_TOTAL,1993,7.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_1,1993,33.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_2,1993,12.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_3,1993,5.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_4,1993,21.9,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_5,1993,29.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_6,1993,2.8,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_7,1993,27.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_8,1993,2.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_9,1993,1.9,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1993,7.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_TOTAL,1994,6.1,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_1,1994,34.1,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_2,1994,39,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_3,1994,4.8,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_4,1994,15.8,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_5,1994,18.6,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_6,1994,2.5,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_7,1994,18.3,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_8,1994,4,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC2_9,1994,2.2,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1994,6.1,,,T13:149_I4:216,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_TOTAL,1995,6.4,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_A,1995,42.2,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_C,1995,47.9,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_D,1995,4.3,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_E,1995,9.5,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_F,1995,20.9,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_G,1995,3,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_H,1995,0,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_I,1995,18.9,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_J,1995,2.7,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_K,1995,2.7,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_L,1995,2.9,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_M,1995,0,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_N,1995,3.1,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_O,1995,4.2,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_P,1995,0,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_Q,1995,0,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1995,6.4,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_TOTAL,1996,5.7,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_A,1996,27.1,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_C,1996,34.3,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_D,1996,5.1,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_E,1996,16.1,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_F,1996,15.5,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_G,1996,3.1,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_H,1996,0.7,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_I,1996,21.8,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_J,1996,0.9,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_K,1996,2.1,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_L,1996,1.1,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_M,1996,0,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_N,1996,0.7,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_O,1996,5.8,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_P,1996,0,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_Q,1996,0,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1996,5.7,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_TOTAL,1997,5.1,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_A,1997,19.3,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_C,1997,27.6,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_D,1997,5.7,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_E,1997,0,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_F,1997,18.4,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_G,1997,0.4,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_H,1997,0,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_I,1997,16.8,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_J,1997,0,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_K,1997,3.4,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_L,1997,0.7,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_M,1997,0,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_N,1997,2.2,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_O,1997,3.2,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_P,1997,0,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC3_Q,1997,0,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1997,5.1,,,T13:149_I4:219,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_TOTAL,1998,5.3,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_C,1998,77,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_D,1998,4.2,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_E,1998,3.2,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_F,1998,17,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_G,1998,1.7,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_I,1998,2.8,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_J,1998,17.9,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_K,1998,0,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_L,1998,1.9,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_M,1998,2.1,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_N,1998,0,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_O,1998,1.5,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_P,1998,3.1,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_Q,1998,0,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_R,1998,0,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1998,5.3,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_TOTAL,1999,4.9,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_C,1999,21.5,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_D,1999,4.2,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_E,1999,6.6,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_F,1999,15.6,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_G,1999,1.6,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_I,1999,2.7,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_J,1999,11.3,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_K,1999,2.8,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_L,1999,3.4,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_M,1999,2.1,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_N,1999,0,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_O,1999,0,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_P,1999,4.4,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_Q,1999,0,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_R,1999,0,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,1999,4.9,,,,
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_TOTAL,2000,5.3,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_A,2000,0,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_B,2000,0,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_C,2000,7.3,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_D,2000,4.2,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_E,2000,3.4,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_F,2000,18.6,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_G,2000,2.2,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_I,2000,4.7,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_J,2000,15.2,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_K,2000,0.9,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_L,2000,2.4,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_M,2000,1.1,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_N,2000,0,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_O,2000,1.4,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_P,2000,3.6,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_Q,2000,0,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_R,2000,0,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_AGGREGATE_TOTAL,2000,5.3,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_TOTAL,2001,4.5,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_C,2001,29.8,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_D,2001,3.9,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_E,2001,7,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_F,2001,12.9,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_G,2001,2,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_I,2001,1.3,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_J,2001,19.5,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_K,2001,0,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_L,2001,2.6,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_M,2001,0.4,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
AUT,INJ_FATL_ECO_RT,FA:257,ECO_ISIC4_N,2001,0,,,T13:149_T14:153_I4:216_I1:1244,S3:24_S9:66
