ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_O,1999,215,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_AGGREGATE_TOTAL,2000,2127,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_TOTAL,2000,2127,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_A,2000,160,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_B,2000,1003,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_C,2000,2200,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_D,2000,3452,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_E,2000,626,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_F,2000,2995,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_G,2000,908,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_H,2000,521,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_I,2000,2541,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_J,2000,98,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_K,2000,236,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_L,2000,304,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_M,2000,34,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_N,2000,353,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_O,2000,283,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_AGGREGATE_TOTAL,2001,1873,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_TOTAL,2001,1873,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_A,2001,147,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_B,2001,0,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_C,2001,1893,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_D,2001,2953,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_E,2001,579,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_F,2001,2511,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_G,2001,1247,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_H,2001,510,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_I,2001,2618,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_J,2001,56,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_K,2001,320,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_L,2001,115,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_M,2001,14,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_N,2001,341,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_O,2001,224,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_AGGREGATE_TOTAL,2002,1972,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_TOTAL,2002,1972,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_A,2002,317,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_B,2002,0,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_C,2002,1221,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_D,2002,3276,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_E,2002,570,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_F,2002,2439,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_G,2002,999,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_H,2002,557,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_I,2002,8137,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_J,2002,44,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_K,2002,360,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_L,2002,197,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_M,2002,48,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_N,2002,341,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_O,2002,552,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_AGGREGATE_TOTAL,2003,1580,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_TOTAL,2003,1580,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_A,2003,158.8,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_B,2003,0,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_C,2003,1144.7,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_D,2003,2633,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_E,2003,516.3,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_F,2003,2671.5,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_G,2003,505.8,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_H,2003,10.6,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_I,2003,4.8,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_J,2003,333.9,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_K,2003,866.2,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_L,2003,446.6,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_M,2003,1962.2,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_N,2003,23.4,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC3_O,2003,168.5,,,T13:149_I4:216,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_AGGREGATE_TOTAL,2016,669.5,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_TOTAL,2016,669.5,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_A,2016,127.69,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_B,2016,199.61,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_C,2016,1478.69,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_D,2016,165.88,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_F,2016,593.32,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_G,2016,259.33,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_H,2016,1602.94,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_I,2016,138.93,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_K,2016,394.94,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_L,2016,117.52,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_O,2016,3702.16,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_P,2016,44.56,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_Q,2016,152.93,,,T13:149,S6:51
EGY,INJ_NFTL_ECO_RT,FF:1103,ECO_ISIC4_S,2016,5.58,,,T13:149,S6:51
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_AGGREGATE_TOTAL,1980,5272.22,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_TOTAL,1980,5272.22,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_1,1980,3403.47,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_2,1980,49308.14,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_3,1980,8676.08,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_4,1980,5496.92,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_5,1980,9618.22,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_6,1980,2961.4,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_7,1980,4599.33,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_8,1980,731.96,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_9,1980,1111.98,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_AGGREGATE_TOTAL,1981,4919.79,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_TOTAL,1981,4919.79,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_1,1981,3393.38,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_2,1981,50827.99,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_3,1981,8217.47,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_4,1981,4751.17,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_5,1981,8614.04,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_6,1981,2766.84,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_7,1981,4406.67,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_8,1981,757.38,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_9,1981,1104.13,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_AGGREGATE_TOTAL,1982,4735.82,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_TOTAL,1982,4735.82,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_1,1982,3279.5,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_2,1982,47745.74,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_3,1982,8278.44,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_4,1982,4789.66,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_5,1982,8147.35,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_6,1982,2663.01,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_7,1982,4196.23,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_8,1982,744.52,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_9,1982,1134.3,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_AGGREGATE_TOTAL,1983,5810.84,,,T13:149_I11:264,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_TOTAL,1983,5810.84,,,T13:149_I11:264,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_1,1983,3258.14,,,T13:149_I11:264,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_2,1983,22980.98,,,T13:149_I11:264,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_3,1983,9571.19,,,T13:149_I11:264,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_4,1983,4557.33,,,T13:149_I11:264,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_5,1983,10409.42,,,T13:149_I11:264,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_6,1983,4656.23,,,T13:149_I11:264,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_7,1983,5754.6,,,T13:149_I11:264,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_8,1983,631.17,,,T13:149_I11:264,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_9,1983,1995.5,,,T13:149_I11:264,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_AGGREGATE_TOTAL,1984,5315.29,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_TOTAL,1984,5315.29,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_1,1984,2837.38,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_2,1984,21327.66,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_3,1984,9026.12,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_4,1984,4364.27,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_5,1984,9518.1,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_6,1984,4364.54,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_7,1984,5435.44,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_8,1984,663.79,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_9,1984,1878.4,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_AGGREGATE_TOTAL,1985,5355.28,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_TOTAL,1985,5355.28,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_1,1985,2948.06,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_2,1985,21423.11,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_3,1985,9071.5,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_4,1985,4233.04,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_5,1985,9665,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_6,1985,4384.26,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_7,1985,5624.09,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_8,1985,696.44,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_9,1985,2058.1,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_AGGREGATE_TOTAL,1986,5508.72,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_TOTAL,1986,5508.72,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_1,1986,2751.09,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_2,1986,22037.42,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_3,1986,9426.29,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_4,1986,4294.32,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_5,1986,10677,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_6,1986,4506.75,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_7,1986,5662.48,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_8,1986,807.59,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_9,1986,2103.11,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_AGGREGATE_TOTAL,1987,6014.93,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_TOTAL,1987,6014.93,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_1,1987,2872.73,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_2,1987,22456.59,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_3,1987,10234.18,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_4,1987,4203.16,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_5,1987,12307.17,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_6,1987,4873.17,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_7,1987,6170.63,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_8,1987,981.5,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC2_9,1987,2292.67,,,T13:149,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_AGGREGATE_TOTAL,1988,6236.25,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_TOTAL,1988,6236.25,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_A,1988,2524.86,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_B,1988,6039.64,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_C,1988,24320.8,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_D,1988,10757.47,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_E,1988,3713.38,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_F,1988,12910.3,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_G,1988,4671.21,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_H,1988,5294.94,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_I,1988,6027.14,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_J,1988,505.06,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_K,1988,3327.64,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_L,1988,1489.46,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_M,1988,1013.88,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_N,1988,4212.1,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_O,1988,2437.64,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_P,1988,727.51,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_AGGREGATE_TOTAL,1989,6600.62,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_TOTAL,1989,6600.62,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_A,1989,2360.58,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_B,1989,5688.87,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_C,1989,25965.5,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_D,1989,11425.98,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_E,1989,4194.99,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_F,1989,13082.63,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_G,1989,5321.04,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_H,1989,5582.21,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_I,1989,6526.27,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_J,1989,536.91,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_K,1989,3045.46,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_L,1989,1951.66,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_M,1989,1080.8,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_N,1989,4286.98,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_O,1989,2486.68,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_P,1989,4131.69,,,,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_AGGREGATE_TOTAL,1990,6845.63,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_TOTAL,1990,6845.63,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_A,1990,2350.23,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_B,1990,6211.72,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_C,1990,24945.64,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_D,1990,11740.7,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_E,1990,4234.05,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_F,1990,13816.09,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_G,1990,5628.56,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_H,1990,5752.69,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_I,1990,7029.54,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_J,1990,512.13,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_K,1990,3348.62,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_L,1990,2037.55,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_M,1990,1200.99,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_N,1990,4426.95,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_O,1990,2404.09,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_P,1990,7107.01,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_AGGREGATE_TOTAL,1991,6674.37,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_TOTAL,1991,6674.37,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_A,1991,2217.7,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_B,1991,6247.6,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_C,1991,24693.99,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_D,1991,11506.07,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_E,1991,4128.82,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_F,1991,13639.22,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_G,1991,5386.65,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_H,1991,5836.97,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_I,1991,6931.7,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_J,1991,505.41,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_K,1991,3518.18,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_L,1991,2114.09,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_M,1991,1312.14,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_N,1991,4543.27,,,T13:149_I4:219,
ESP,INJ_NFTL_ECO_RT,FA:1110,ECO_ISIC3_O,1991,2388.11,,,T13:149_I4:219,
